ID	Symbol	HR	p_value	adj_p_value
210374_x_at	PTGER3	-0.526677044378166	0.0633504409329998	0.287788746258162
210728_s_at	CALCA	-1.42435540391371	0.0635068575796175	0.287788746258162
213752_at	KAZN	-0.939700754305233	0.0634951095027196	0.287788746258162
216698_x_at	OR7E12P	0.561775696445277	0.0633416986136262	0.287788746258162
216774_at	NA	-0.661261050047269	0.0634836977451539	0.287788746258162
220418_at	UBASH3A	-0.622765211614098	0.0635168089618831	0.287788746258162
221004_s_at	ITM2C	-0.349736075657358	0.0634007304245282	0.287788746258162
221676_s_at	CORO1C	0.313124131526646	0.0633893258508714	0.287788746258162
222371_at	NA	0.485717991116204	0.0634957970630503	0.287788746258162
211044_at	TRIM14	-0.939325319768516	0.063543672953188	0.287793427726807
213214_x_at	NA	0.818304651696715	0.0635427677046351	0.287793427726807
201533_at	CTNNB1	0.397696433330385	0.0635576188036519	0.287798093843076
207115_x_at	MBTD1	0.909451585349601	0.0636104827860241	0.28782922966786
208664_s_at	NA	-0.294350042343356	0.0636115231033859	0.28782922966786
212308_at	CLASP2	-0.61123330849222	0.0636290798072019	0.28782922966786
215888_at	PDS5B	0.76271155341357	0.0636226353466858	0.28782922966786
221409_at	OR2S2	-0.965505881386513	0.0636057939871223	0.28782922966786
220774_at	DYM	1.09469675503093	0.0636689033253671	0.287950917962077
209689_at	CCDC93	0.664716587243915	0.0636820336074287	0.287951857726123
213582_at	ATP11A	0.69713046184381	0.0637087705654458	0.288014310105463
201882_x_at	B4GALT1	-0.750183510669858	0.063746758947722	0.288069160339097
218079_s_at	GGNBP2	0.455847125882443	0.0637458870205657	0.288069160339097
206165_s_at	CLCA2	-0.165243271149319	0.0637962898626694	0.288176105211811
217223_s_at	BCR	-0.464673895398447	0.0637916720799811	0.288176105211811
206644_at	NR0B1	-1.39135516187978	0.0638306547938895	0.288272898413506
209996_x_at	PCM1	-0.924810843148858	0.063847656833799	0.288291253744183
218886_at	PAK1IP1	0.312174286119674	0.0638613980036037	0.288294880817322
204655_at	CCL5	-0.154653024345311	0.0639224762590635	0.288453733997714
218018_at	PDXK	0.313055611484393	0.0639193166711519	0.288453733997714
220164_s_at	FBXO40	-0.969972480781818	0.063938596132711	0.288468057830573
201185_at	HTRA1	0.224436149119301	0.0639643350406244	0.288478280705718
205077_s_at	PIGF	0.373845668150335	0.0639667542506373	0.288478280705718
211241_at	ANXA2P3	0.913555806466217	0.0639798856005909	0.288479115912175
202448_s_at	ZER1	-0.909745260889772	0.0641093566374826	0.288914445045251
207367_at	ATP12A	-0.735229749480797	0.0640914388689795	0.288914445045251
214819_at	IQSEC2	-0.748491205158753	0.0641412628299087	0.288914445045251
215804_at	EPHA1	-0.937679821587831	0.0641218603971956	0.288914445045251
221377_s_at	RBPJL	-0.983718518562406	0.0641370479545438	0.288914445045251
201661_s_at	ACSL3	0.243390496357097	0.0641640789004852	0.288916646869974
203275_at	IRF2	-0.444767808890724	0.0641676832275502	0.288916646869974
217719_at	EIF3L	-0.38116291040171	0.0643277842936269	0.289578993417149
214267_s_at	CADM4	-1.01504459531734	0.0643551442128857	0.289643643404511
208657_s_at	SEPTIN9	-0.3755987780963	0.064464906081712	0.289984139442131
210783_x_at	CLEC11A	0.489920431172119	0.0644689472798497	0.289984139442131
215611_at	TCF12	0.701345421718074	0.0644698391956342	0.289984139442131
215509_s_at	BUB1	-0.800618925722524	0.064509527089195	0.290104095283256
210610_at	CEACAM1	-0.663562952633357	0.0645317150649911	0.29012872452643
221009_s_at	ANGPTL4	0.345552455083564	0.064541044180654	0.29012872452643
217023_x_at	NA	-0.293255730223484	0.064558381881322	0.290148128975696
211038_s_at	CROCCP2	0.35688755172078	0.0646298044631035	0.29024240421937
212290_at	SLC7A1	0.513815092045583	0.064622728230986	0.29024240421937
220069_at	TUBA8	-1.02164580745617	0.0646013502813676	0.29024240421937
221969_at	PAX5	-0.410010827333969	0.0646314593966931	0.29024240421937
216031_x_at	JPT2	-0.813012245451226	0.0647045460604183	0.290512069285574
205488_at	GZMA	-0.230724449936946	0.0648195703722782	0.29096988046041
201873_s_at	ABCE1	0.387666867882534	0.0648470310925871	0.29097591498915
215798_at	ALDH1L1	-0.752943022432698	0.0648430391766177	0.29097591498915
203970_s_at	PEX3	0.395082790011395	0.0649920124248511	0.291516192283925
210615_at	NRP1	-1.0539721815866	0.0649936024443091	0.291516192283925
207385_at	TFDP3	-0.94302714609979	0.0650227869145231	0.291588400244781
212324_s_at	VPS13D	-1.00158809278239	0.0650464921207271	0.291636012862407
209274_s_at	ISCA1	0.359690401234909	0.0650914246934841	0.291778760097547
207567_at	SLC13A2	-0.766710637300203	0.0651181256885416	0.291839741495932
211022_s_at	ATRX	-1.08983888131822	0.0651471487362833	0.291882391364537
217527_s_at	NFATC2IP	0.502456798709442	0.0651538399069787	0.291882391364537
206308_at	TRDMT1	0.758357073802598	0.0652054745626034	0.292027012740566
207039_at	CDKN2A	0.157969350031798	0.0652254383345958	0.292027012740566
209540_at	IGF1	-0.21988963605772	0.0652246293939905	0.292027012740566
210501_x_at	EIF3K	-0.557873996712842	0.0653121625193241	0.2923565523138
208907_s_at	MRPS18B	-0.441362877506464	0.0653477547289953	0.292457123644548
215809_at	CYP2D6	-0.771195601522283	0.0653659984520878	0.292480028816842
218504_at	FAHD2A	-0.390621941525869	0.0653799332986711	0.292483648603551
203916_at	NDST2	-0.863608800841788	0.0654997605778242	0.292902100131579
205863_at	S100A12	-0.937934820350513	0.0654973823343222	0.292902100131579
200925_at	COX6A1	0.440051389917804	0.0655899894967434	0.293205392517915
201355_s_at	BAZ2A	-1.03478529431714	0.0656049843343822	0.293205392517915
211172_x_at	AKAP7	-0.828445360094403	0.0656070586139355	0.293205392517915
209027_s_at	ABI1	-0.279689001118736	0.0656415603787074	0.293300759959642
211559_s_at	CCNG2	-0.173942259403235	0.0656650555728919	0.293346919272404
220503_at	SLC13A1	1.56698917238914	0.0656818838176488	0.293363282643549
203003_at	MEF2D	-0.655262168080455	0.0657173286646243	0.293462772471708
215019_x_at	ZNF528	-0.611945570648973	0.0657368267987214	0.293491026158267
179_at	DTX2P1-UPK3BP1-PMS2P11	-0.72157874070549	0.0657890641242916	0.293503781467046
201025_at	EIF5B	0.499108746878126	0.0658010864393306	0.293503781467046
202393_s_at	KLF10	0.337413254859868	0.06577382344991	0.293503781467046
217343_at	NA	-1.79482195331782	0.0657934791767135	0.293503781467046
219087_at	ASPN	0.115011483632063	0.0658055419920729	0.293503781467046
AFFX-HSAC07/X00351_M_at	ACTB	-0.166758306751086	0.0658555683710453	0.293668126878528
214407_x_at	GYPB	-0.863061924661786	0.0658810290398568	0.293722883172295
211598_x_at	VIPR2	-0.691946139163869	0.0659081221737862	0.293726137279696
222155_s_at	SLC52A2	0.210364573362989	0.0658956631087103	0.293726137279696
213505_s_at	SUGP2	-0.674641810898716	0.0659327686412135	0.293777221282176
214896_at	CTXND1	-0.847586094137213	0.0659638955197879	0.293857153911922
201296_s_at	WSB1	0.353644643963407	0.0660243217188293	0.294010625696631
205882_x_at	ADD3	-0.224542660586521	0.066024735044022	0.294010625696631
211970_x_at	NA	0.781906057450104	0.0660935455896695	0.294199455927808
219952_s_at	MCOLN1	0.674368240727224	0.0660892720961782	0.294199455927808
221065_s_at	CHST8	-0.412710546306662	0.0661838365466165	0.294542526416668
204781_s_at	FAS	-0.405975116479608	0.0662102845285909	0.294601391803233
201436_at	EIF4E	0.354885365451824	0.0662557339817382	0.294627124389358
211002_s_at	TRIM29	-0.792566400843578	0.0662374024457326	0.294627124389358
212030_at	RBM25	-0.351401911116321	0.0662507123730443	0.294627124389358
207704_s_at	GAS7	-0.751010082810858	0.0663156548653084	0.294834744086925
203744_at	HMGB3	0.209515920152096	0.0664905874338169	0.295553512824205
207753_at	ZNF304	0.328779029708555	0.0665355991953391	0.295635644440626
212713_at	MFAP4	-0.324734160851719	0.0665293570194967	0.295635644440626
222103_at	ATF1	0.331771598389889	0.0665770746447124	0.295760955803055
206938_at	SRD5A2	-0.857720276518178	0.0666117561124878	0.295856041748967
206203_at	RCVRN	-0.997526288183526	0.066625127929913	0.295856461869719
206963_s_at	NA	-0.776371120486257	0.0666434700853222	0.295878948776895
208406_s_at	GRAP2	-0.89304396642802	0.0666852745412279	0.295961152239703
217174_s_at	APC2	-0.959278348913831	0.0666885493602993	0.295961152239703
216716_at	ABO	-0.839823758075389	0.0667051848811583	0.295976032398815
200903_s_at	AHCY	-0.301529025884051	0.0667660706082781	0.29605773247598
214335_at	RPL18	-0.677962252066689	0.0667562260802633	0.29605773247598
217650_x_at	ST3GAL2	0.691072711092992	0.0667381499374527	0.29605773247598
219706_at	AP5S1	-0.7669463595648	0.0667767429620911	0.29605773247598
213469_at	PGAP1	0.542309399272711	0.0668460761176002	0.296306169510341
203595_s_at	IFIT5	-0.327060842367637	0.0668743824081359	0.296313752873433
221016_s_at	TCF7L1	-0.270993362870942	0.0668646215222481	0.296313752873433
205296_at	RBL1	0.486534861714414	0.0668925454083516	0.296335306030676
218834_s_at	TMEM132A	0.25482102986153	0.0669132767602888	0.296368226207417
207208_at	RBMXL2	-1.2318770767513	0.0669352239950913	0.296406517544241
221701_s_at	STRA6	-0.702651606245219	0.0669753504749932	0.296466375572959
56197_at	NA	0.568267178727303	0.0669712883036073	0.296466375572959
205670_at	GAL3ST1	-0.887946823985889	0.0670031678880129	0.296530603783236
218078_s_at	ZDHHC3	-0.59124358690265	0.0670256833440609	0.296571346694939
217590_s_at	TRPA1	0.138411366526656	0.0671039662670662	0.296858781085773
211376_s_at	NSMCE4A	-0.42362851044698	0.0671206185985728	0.296873510169114
208127_s_at	SOCS5	0.356685836229405	0.067179825146553	0.296898281005248
215556_at	NA	-0.846001108642018	0.0671748086982925	0.296898281005248
218073_s_at	NDC1	0.26678056742324	0.067192838985301	0.296898281005248
218239_s_at	GTPBP4	0.299920918554051	0.0671643204729727	0.296898281005248
222305_at	HK2	-0.822717433343003	0.0671608581548534	0.296898281005248
207518_at	DGKE	-1.78756570126041	0.0672847077125034	0.297245270015407
209706_at	NKX3-1	-0.256553540323958	0.0672981936265716	0.297245916467967
202287_s_at	TACSTD2	-1.11987056435167	0.0674410765934046	0.297627231464467
212449_s_at	LYPLA1	0.260085718060832	0.067404353966007	0.297627231464467
212867_at	NCOA2	0.267331839579321	0.0674222276374662	0.297627231464467
213578_at	BMPR1A	0.284502700150947	0.067430973228782	0.297627231464467
214546_s_at	NA	-0.833976997732917	0.06745130902013	0.297627231464467
218936_s_at	CCDC59	0.311524557614502	0.0674749574213347	0.297672634373312
217528_at	CLCA2	-0.139691277417329	0.0674942840867189	0.2976989573049
208014_x_at	NA	-0.574867768505706	0.0675279908410934	0.297768171697401
215891_s_at	GM2A	-0.764505387312462	0.067536702408054	0.297768171697401
207882_at	NA	-0.843384149948906	0.0676116263319952	0.297980591288736
217039_x_at	ELK2AP	-0.889304837921842	0.0676096099637593	0.297980591288736
221399_at	EDA2R	-0.793549038917782	0.067637931981902	0.298037579266902
52159_at	HEMK1	-0.533955157611564	0.0676661480351116	0.298102960985842
201189_s_at	ITPR3	0.335338317466802	0.0677036763064104	0.298118568584985
201985_at	WASHC5	0.277119342928629	0.0677417344612583	0.298118568584985
204269_at	PIM2	-0.463794868175749	0.0676858236000609	0.298118568584985
207760_s_at	NCOR2	0.365828613878268	0.0677499632596312	0.298118568584985
208488_s_at	CR1	-1.08740395012186	0.0677290631583024	0.298118568584985
213741_s_at	KPNA1	0.49409818842647	0.0677362218933898	0.298118568584985
209073_s_at	NA	-0.489636336905775	0.0677663597077463	0.298131844692539
201235_s_at	BTG2	-0.602880562069348	0.0678674664428346	0.298452926980693
202709_at	FMOD	-0.270081777512637	0.0678795240289976	0.298452926980693
221454_at	NA	-0.817193240288619	0.0678770518410189	0.298452926980693
212840_at	UBXN7	0.379139165145313	0.0679074640040633	0.298516871257159
201281_at	ADRM1	0.369967385743496	0.0679326355178184	0.298535681770895
204734_at	KRT15	-0.0979964579841362	0.0680044322151153	0.298535681770895
206833_s_at	ACYP2	-0.357317458575689	0.068005525318362	0.298535681770895
208967_s_at	AK2	-0.470563668384035	0.0679693637289945	0.298535681770895
209149_s_at	TM9SF1	0.373048659368694	0.0680033817603142	0.298535681770895
216278_at	NA	0.789693793241265	0.0679410285271465	0.298535681770895
217114_at	NA	-0.968556823787976	0.06796918420188	0.298535681770895
211157_at	NA	-0.809313712484542	0.0680246083895785	0.298560635955284
215338_s_at	NKTR	-0.424816003839866	0.0680739488163022	0.298718353972757
215645_at	FLCN	0.682051236658424	0.0681178312486745	0.298803899041591
219124_at	TTI2	0.423607390758082	0.0681202624032349	0.298803899041591
221249_s_at	FAM117A	-0.399714652252133	0.0681474065427484	0.298864133043114
219542_at	NEK11	-0.507495934789755	0.0681873097716566	0.298980288005081
202825_at	SLC25A4	0.39991352631977	0.0682053595604687	0.299000595531364
202961_s_at	NA	0.515082629097635	0.0682194652715205	0.29900360830946
212116_at	TRIM27	0.551581285377268	0.0682475500063633	0.299067877441847
200874_s_at	NA	-0.597001403256107	0.0682620927612048	0.299072790601244
207694_at	POU3F4	-1.10827819533028	0.068313735436932	0.299240213631051
212862_at	CDS2	-0.511009726310438	0.068337683299734	0.299262527285429
222140_s_at	NA	0.304326441302315	0.0683456895999439	0.299262527285429
202242_at	TSPAN7	-0.372196059116609	0.0684165260030606	0.299306128375568
202260_s_at	STXBP1	0.285995471973771	0.0684046879463866	0.299306128375568
203082_at	BMS1	0.520577169603792	0.0683835983672172	0.299306128375568
204807_at	RXYLT1	0.332195457036438	0.0684228074292127	0.299306128375568
210481_s_at	CLEC4M	-0.873179204592359	0.0684126114110422	0.299306128375568
203730_s_at	ZKSCAN5	0.892455211289395	0.068489244679181	0.299506627650246
205898_at	CX3CR1	-0.156669061795441	0.0684955245929925	0.299506627650246
201152_s_at	MBNL1	-0.318416071654019	0.0685279404142694	0.299532642532075
205451_at	FOXO4	-0.55905723058499	0.0685497711597072	0.299532642532075
205787_x_at	NA	-0.565866126281282	0.0685552428718567	0.299532642532075
219640_at	CLDN15	-1.04077627576578	0.0685418598507352	0.299532642532075
206654_s_at	POLR3G	-1.40091285295504	0.0686107161163107	0.29971624920991
219709_x_at	ANTKMT	0.321391853451576	0.0686637796455027	0.29988925947486
220533_at	NA	-0.796073000426604	0.0687059648436714	0.300014700100241
208122_x_at	KIR2DS3	-0.721256277246631	0.0687271908013631	0.300048587897095
216991_at	ZNF224	-0.996380824172564	0.068770534003585	0.300179002781956
202501_at	MAPRE2	0.337676021639531	0.0688449328441748	0.300372458042246
207147_at	DLX2	-0.304972541264933	0.0688737967357002	0.300372458042246
208519_x_at	GNRH2	-0.760390904975546	0.0688822537627732	0.300372458042246
210921_at	NA	-1.12955554936641	0.0688630053274994	0.300372458042246
218411_s_at	MBIP	0.8832997228534	0.0688596005329378	0.300372458042246
214126_at	NA	0.616503973648242	0.0689799078109222	0.300680611453595
34868_at	SMG5	0.479011854238219	0.0689667805606503	0.300680611453595
201810_s_at	SH3BP5	-0.328802262324767	0.0690729986488011	0.30096864076872
206321_at	RFX1	-1.01990471215656	0.069071218747796	0.30096864076872
214352_s_at	KRAS	0.319697718001129	0.0691560051015177	0.30127140990755
207594_s_at	SYNJ1	-1.00096730369502	0.069169607594998	0.301271768185954
211181_x_at	NA	-0.739330336287959	0.0691892979658818	0.301298637204171
204973_at	GJB1	-0.643565943416246	0.0692262337749231	0.301383752199542
208489_at	GJA8	-0.838731210610613	0.0692764698992979	0.301383752199542
214213_x_at	LMNA	-0.490639292623306	0.0692535785483785	0.301383752199542
220958_at	ULK4	-0.931015075674968	0.0692665511233749	0.301383752199542
221737_at	GNA12	0.532799103999559	0.069271069087457	0.301383752199542
206052_s_at	SLBP	0.34417639086188	0.0693084803808564	0.301464155441465
222093_s_at	INO80B	-0.856529625991794	0.0693302016418448	0.301499782042394
218373_at	AKTIP	0.430166198473659	0.0693524953124897	0.301537883521601
204094_s_at	TSC22D2	0.328840785015825	0.0694903698084783	0.302078406250941
203345_s_at	MTF2	-0.451425001144131	0.0695164165468161	0.302132691615507
212082_s_at	MYL6	0.596387903755239	0.0696513761887173	0.302632535391413
215351_at	RTCA	0.979224400757309	0.069658586098037	0.302632535391413
221324_at	TAS2R1	-0.650366805076404	0.0696863084984031	0.302693959506806
204673_at	MUC2	-0.501914391260009	0.0697275003128663	0.302718599109968
205344_at	CSPG5	-1.03420575105067	0.0697327365808673	0.302718599109968
218986_s_at	DDX60	-0.24976708488952	0.0697225596405844	0.302718599109968
203095_at	MTIF2	0.400013099293935	0.0697581848212954	0.302770088113152
202880_s_at	CYTH1	0.347534186484823	0.0698130029471711	0.302772118464736
208469_s_at	NA	-0.840771661668167	0.0698045729625367	0.302772118464736
208854_s_at	STK24	-0.351831122613041	0.0698050064372865	0.302772118464736
221082_s_at	NDRG3	0.578133370523033	0.0697823633523872	0.302772118464736
203373_at	SOCS2	-0.216732971260633	0.069832633077338	0.302798319296035
202230_s_at	CHERP	0.349918738536441	0.0698844128833574	0.302861406220387
211667_x_at	TRAV12-2	-1.23777276870873	0.0698942647856078	0.302861406220387
213756_s_at	HSF1	-0.885155088281019	0.0699015488126127	0.302861406220387
220910_at	FRAS1	-0.683950361030563	0.0698901224025092	0.302861406220387
212747_at	ANKS1A	0.439619295363244	0.0699291955067902	0.302922290722746
201792_at	AEBP1	0.200249293577715	0.0699573490360302	0.302985346660809
210679_x_at	NA	0.37424250190027	0.070009421455728	0.30303417604856
211105_s_at	NFATC1	0.388143598778914	0.0700058598719172	0.30303417604856
215406_at	NA	-1.06494487749301	0.0700087272734972	0.30303417604856
212061_at	U2SURP	0.449006687756111	0.0700338320845897	0.303080963360053
201411_s_at	PLEKHB2	0.34796123013036	0.0700631883945103	0.303149131455315
210729_at	NPY2R	-1.57890999811283	0.0701292098168791	0.30337588475044
200729_s_at	ACTR2	0.287246761891355	0.070221153815313	0.303661187547559
208451_s_at	NA	-0.119306061783355	0.0702437589295554	0.303661187547559
208585_at	BTN2A3P	-0.878903520012099	0.070229577637548	0.303661187547559
209685_s_at	PRKCB	-0.2882884347707	0.0702542744161826	0.303661187547559
218926_at	MYNN	0.558868103764616	0.0702632986130778	0.303661187547559
215412_x_at	PMS2P1	-0.549711090901579	0.0702993157909522	0.303757931698621
219157_at	KLHL2	0.283087605946522	0.0703368392548318	0.303861145621446
208726_s_at	EIF2S2	0.38291320384203	0.0704047695329961	0.304095654100359
217296_at	NA	-0.860642926955716	0.0704363783198908	0.304154226945694
219022_at	C12orf43	0.556385710686289	0.0704456296399375	0.304154226945694
206456_at	GABRA5	0.686145552987368	0.0704842774648512	0.304203206420546
216626_at	NA	-1.05939414877769	0.0704812389688509	0.304203206420546
205473_at	ATP6V1B1	-0.500298001268403	0.0705126137173206	0.304266570771312
201631_s_at	IER3	-0.208246503132754	0.0705714122377039	0.304334654528452
202333_s_at	UBE2B	-0.393223148870994	0.0706390330763037	0.304334654528452
203877_at	MMP11	-1.04725037496783	0.0706082785445412	0.304334654528452
204581_at	CD22	-0.530747260244515	0.0706193295617756	0.304334654528452
204695_at	CDC25A	0.351011484048369	0.070649026108579	0.304334654528452
206109_at	FUT1	0.47930520748803	0.0706102384871502	0.304334654528452
211413_s_at	PADI4	-1.23105313335121	0.0706200131504369	0.304334654528452
217439_at	LOC101928278	-0.774621734699652	0.0705452821310195	0.304334654528452
218910_at	ANO10	-0.545972127876422	0.0706513112182238	0.304334654528452
200092_s_at	RPL37	-0.653034846819229	0.0707219100227042	0.304579884235779
210101_x_at	SH3GLB1	-0.410379549475968	0.070806170461137	0.304824941341869
221464_at	OR1D2	-0.887121840596107	0.0708020743234158	0.304824941341869
221528_s_at	ELMO2	0.417267447023409	0.0708259468403706	0.304851182817071
217152_at	NA	0.553008925677147	0.0708413914408505	0.304858772784178
210352_at	BRD8	-0.953891994308761	0.0708770584094652	0.304953367935531
214313_s_at	EIF5B	0.293761313435213	0.0709500080471613	0.305208306817547
210368_at	PCDHGA8	0.838036353795354	0.0709855710850458	0.305243435061381
214804_at	CENPI	0.459683556168477	0.0709815866145349	0.305243435061381
202736_s_at	LSM4	-0.191072854886248	0.0710557041504052	0.305486061274065
206753_at	RDH16	0.567331606529324	0.0710743973103573	0.30550748365484
202160_at	CREBBP	0.368884009603653	0.0711070678303171	0.30558896672381
204785_x_at	IFNAR2	-0.511668808564837	0.0711432890634897	0.305685674932846
204978_at	CLASRP	-0.603321551191089	0.0712128642692606	0.305818066815916
216148_at	NA	-1.09336298400849	0.0712152739176855	0.305818066815916
218600_at	LIMD2	-0.50176546928745	0.0712098279531675	0.305818066815916
218432_at	FBXO3	0.269557243446222	0.0712834795906347	0.306051979907151
213759_at	ARL4C	-1.03761368011366	0.0713762887170907	0.306391416197829
220286_at	MTMR10	-0.883904371425221	0.0714299000271222	0.30656249273967
204076_at	ENTPD4	0.362672953083891	0.0714745118245663	0.306576813664448
204948_s_at	FST	-0.295778060218502	0.0714741112363327	0.306576813664448
207102_at	AKR1D1	0.433441711857003	0.0714660643341846	0.306576813664448
201468_s_at	NQO1	0.186062102718084	0.0715051859413606	0.306649356876701
211327_x_at	HFE	-0.734009361823728	0.0715539442586465	0.306799411182494
206419_at	RORC	-0.690989312191831	0.0716672401271635	0.30693083062725
207748_at	NA	-1.07166427196579	0.0716632888678235	0.30693083062725
214469_at	H2AC8	0.188791728463023	0.0716598009185107	0.30693083062725
215947_s_at	NA	0.453480787794133	0.0716429103858911	0.30693083062725
216079_at	EPM2A	-0.790957937716995	0.0716064480476906	0.30693083062725
218650_at	NA	0.600901896083805	0.0716619375033146	0.30693083062725
218377_s_at	RWDD2B	-0.665809432756275	0.0717628492174409	0.307281239260614
200973_s_at	TSPAN3	-0.236366531642506	0.0717783709472229	0.307288653182895
216064_s_at	AGA	-0.32706272079772	0.0718068814076434	0.307351659317426
220455_at	SLC16A8	-0.967011739219038	0.0718640272180989	0.307537184271346
218111_s_at	CMAS	0.326703245523039	0.071885539485032	0.307570175949495
215287_at	STRN	0.393263165232085	0.0719219078704716	0.307666706292517
213466_at	RAB40C	-0.787062015347094	0.0719404003017159	0.307686744706936
209011_at	TRIO	-0.728091187786644	0.0719700206690191	0.307754360116629
206271_at	TLR3	-0.434316263366309	0.0720032914318246	0.307829030416564
207860_at	NCR1	-1.16562627949241	0.0720225198970855	0.307829030416564
210075_at	MARCHF2	-0.417976915733954	0.072050709657352	0.307829030416564
215405_at	NA	-1.05972579519449	0.0720803944889836	0.307829030416564
218719_s_at	GINS3	0.528297217214935	0.0720764419552487	0.307829030416564
220937_s_at	ST6GALNAC4	-0.472645123715157	0.0720841843878128	0.307829030416564
221384_at	UCP1	-0.718276860885189	0.0720738390543089	0.307829030416564
205825_at	PCSK1	0.168696987379237	0.0721090415207283	0.30787296803866
215635_at	NA	1.1676769458388	0.0721221062317374	0.30787296803866
217957_at	CFAP20	0.348930713328279	0.0721868206504211	0.308090198152333
212098_at	MGAT5	0.410125960369688	0.0722421981808938	0.308267503267877
205388_at	TNNC2	-0.704575916347756	0.0722642178912952	0.308302425286565
202766_s_at	FBN1	0.192570240417678	0.0723195871462995	0.308393925575654
205492_s_at	DPYSL4	-0.911552550152072	0.0723836948450566	0.308393925575654
205638_at	ADGRB3	-1.15914049355478	0.072384967386911	0.308393925575654
208156_x_at	EPPK1	0.289944547052825	0.0723665734108249	0.308393925575654
209438_at	PHKA2	0.575315594071987	0.0723963840006394	0.308393925575654
210550_s_at	RASGRF1	-0.904612942345525	0.0723535198562161	0.308393925575654
214707_x_at	ALMS1	0.462278886841058	0.0723742160872927	0.308393925575654
216475_at	NA	-0.832333480692521	0.0723718012440963	0.308393925575654
211760_s_at	VAMP4	0.365811598153211	0.0724386821533653	0.308515128903563
220794_at	GREM2	-0.991836258668956	0.0724707867215979	0.308592879900127
200639_s_at	YWHAZ	0.397803838301582	0.072562925494126	0.308808187315815
211263_s_at	PCSK6	-0.717166958559374	0.0725401474092106	0.308808187315815
215910_s_at	FNDC3A	-0.864394224741629	0.0725527375854726	0.308808187315815
220028_at	ACVR2B	-0.860271844408412	0.0725983063036126	0.308899763101661
200807_s_at	HSPD1	0.422821376527829	0.0726648232756848	0.309064756070258
210607_at	FLT3LG	-0.653348715642662	0.0726647883322395	0.309064756070258
206268_at	LEFTY1	0.459572678276176	0.0726796228629832	0.309068709209133
211615_s_at	LRPPRC	0.363211794533485	0.0727326717208841	0.309235284097779
204064_at	THOC1	0.482971743705699	0.0728516512601005	0.309555021582597
214523_at	CEBPE	-0.723813220885904	0.0728243740521757	0.309555021582597
217013_at	AZGP1P1	-0.885035145428815	0.0728522708595324	0.309555021582597
219826_at	ZNF419	0.370472786706971	0.0728634424539211	0.309555021582597
202208_s_at	ARL4C	0.292144294799792	0.0730405771046116	0.309902058337018
202887_s_at	DDIT4	0.181331056329987	0.0730312717925279	0.309902058337018
205790_at	SKAP1	-0.341631168103329	0.0730048287132061	0.309902058337018
212688_at	PIK3CB	0.295828305135061	0.0730424812810671	0.309902058337018
214676_x_at	MUC3B	-0.689356565149423	0.0730301105165498	0.309902058337018
221958_s_at	WLS	0.228751635888261	0.0730368260321032	0.309902058337018
59375_at	MYO15B	-0.645779888495914	0.0729620186554225	0.309902058337018
202306_at	POLR2G	0.506744120066961	0.0731505285842991	0.310301395096885
214237_x_at	PAWR	-0.752206820828024	0.0732047344081454	0.310472230075505
221262_s_at	SLC2A11	-0.955191295520189	0.0732195356147737	0.310475910961751
201050_at	PLD3	-0.252396357882483	0.0733010979424543	0.310762626608012
216303_s_at	MTMR1	-1.16469064305703	0.0733322716087145	0.310835649278483
208053_at	GUCY2F	-0.854118630915033	0.0734345301650002	0.310840715010567
215677_s_at	BRF1	-0.820835985805901	0.073389667650202	0.310840715010567
217894_at	KCTD3	0.179352844811567	0.0733899404528627	0.310840715010567
218465_at	TMEM33	0.34585422211661	0.0733901425391233	0.310840715010567
219756_s_at	POF1B	0.407564625635155	0.0734450641534189	0.310840715010567
221861_at	ARRB1	-0.474660395329606	0.0734334185067328	0.310840715010567
48808_at	DHFR	0.401356547788797	0.0734445884318456	0.310840715010567
65630_at	TMEM80	-0.518514522729142	0.0733940839868964	0.310840715010567
214811_at	RIMBP2	0.486976259758096	0.0734676917969429	0.310877435683874
209997_x_at	PCM1	-0.840297029324332	0.0735426106155773	0.311076308342238
210179_at	KCNJ13	-0.949112253976721	0.0735296854763627	0.311076308342238
208595_s_at	MBD1	-0.769244929180081	0.0735713488089842	0.311138805373049
210949_s_at	NA	-0.342646898761534	0.0736345207276081	0.311346873884875
203626_s_at	SKP2	-0.787980089973527	0.0737340380164732	0.311628233912199
208699_x_at	TKT	-0.234837734807335	0.0737570033502192	0.311628233912199
211771_s_at	POU2F2	-0.705058479882198	0.0737214209306619	0.311628233912199
214964_at	NA	0.617053125830988	0.0737518712412108	0.311628233912199
201488_x_at	KHDRBS1	-0.463223642947585	0.0737892310543868	0.311646215994106
206776_x_at	ACRV1	-0.792735238044144	0.0737775012557154	0.311646215994106
210336_x_at	MZF1	-0.436412966738962	0.0738627075488768	0.311897425111166
213784_at	IFT27	-0.723227158004098	0.0739030244182472	0.312001081036113
215144_at	NA	-1.06604871812955	0.0739152585733357	0.312001081036113
220559_at	EN1	0.117629683374414	0.0739362291641485	0.312030491375894
216935_at	LINC00302	-1.09649452418825	0.0739646906045605	0.312091497962776
210912_x_at	GSTM4	-0.644871228282333	0.0740142112691193	0.312241323307419
209945_s_at	GSK3B	0.36982617664038	0.0740899973455234	0.312403457836689
210602_s_at	CDH6	-0.976300222857744	0.0740947033463582	0.312403457836689
216957_at	USP22	0.870949387199444	0.0740900446100467	0.312403457836689
